wage_eur,age,height_cm,weight_kg,nationality_name,overall,potential,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
2000.0,27.0,177.0,68.0,b'Japan',66.0,66.0,58.0,70.0,67.0,54.0,67.0,60.0,50.0,45.0,48.0,63.0,69.0,70.0,68.0,65.0,69.0,21.0,20.0,15.0,5.0,6.0,14.0,9.0
2000.0,23.0,175.0,64.0,b'Japan',66.0,71.0,61.0,28.0,56.0,61.0,30.0,57.0,36.0,34.0,53.0,62.0,70.0,76.0,59.0,62.0,73.0,63.0,65.0,9.0,11.0,13.0,11.0,8.0
3000.0,24.0,184.0,80.0,b'Argentina',66.0,74.0,13.0,12.0,13.0,17.0,11.0,11.0,13.0,14.0,21.0,10.0,49.0,44.0,39.0,63.0,55.0,14.0,11.0,66.0,63.0,63.0,64.0,67.0
3000.0,22.0,175.0,65.0,b'New Zealand',66.0,75.0,67.0,62.0,44.0,67.0,60.0,65.0,70.0,64.0,65.0,67.0,80.0,70.0,71.0,62.0,81.0,47.0,41.0,14.0,6.0,12.0,8.0,8.0
3000.0,27.0,172.0,69.0,b'Japan',66.0,66.0,70.0,26.0,54.0,62.0,29.0,54.0,55.0,30.0,57.0,53.0,79.0,79.0,65.0,62.0,74.0,62.0,66.0,8.0,6.0,13.0,12.0,12.0
4000.0,30.0,170.0,63.0,b'Japan',66.0,66.0,66.0,47.0,54.0,73.0,37.0,61.0,39.0,43.0,68.0,66.0,55.0,56.0,73.0,61.0,82.0,66.0,68.0,15.0,7.0,14.0,5.0,5.0
2000.0,32.0,182.0,75.0,b'Japan',66.0,66.0,56.0,33.0,66.0,67.0,29.0,45.0,30.0,31.0,68.0,65.0,44.0,43.0,71.0,65.0,60.0,67.0,66.0,5.0,7.0,8.0,13.0,6.0
1000.0,25.0,176.0,66.0,b'Japan',66.0,70.0,68.0,49.0,56.0,70.0,51.0,58.0,73.0,75.0,71.0,66.0,76.0,70.0,63.0,58.0,71.0,63.0,57.0,13.0,10.0,9.0,5.0,9.0
2000.0,25.0,185.0,81.0,b'Sweden',66.0,71.0,66.0,47.0,59.0,65.0,23.0,61.0,64.0,68.0,62.0,64.0,76.0,79.0,70.0,55.0,68.0,65.0,65.0,8.0,7.0,12.0,14.0,6.0
700.0,31.0,181.0,73.0,b'Spain',66.0,66.0,59.0,36.0,53.0,56.0,51.0,48.0,57.0,32.0,54.0,53.0,66.0,68.0,59.0,60.0,70.0,67.0,66.0,12.0,6.0,5.0,10.0,6.0
4000.0,24.0,188.0,82.0,b'Colombia',66.0,72.0,28.0,69.0,64.0,53.0,64.0,59.0,41.0,25.0,42.0,66.0,56.0,60.0,59.0,66.0,53.0,12.0,19.0,13.0,7.0,7.0,11.0,11.0
3000.0,25.0,186.0,79.0,b'Netherlands',66.0,68.0,32.0,68.0,65.0,54.0,60.0,63.0,54.0,33.0,32.0,69.0,69.0,72.0,72.0,62.0,71.0,18.0,14.0,7.0,5.0,12.0,6.0,8.0
1000.0,32.0,181.0,76.0,b'Japan',66.0,66.0,12.0,9.0,10.0,28.0,6.0,12.0,11.0,12.0,48.0,29.0,56.0,40.0,67.0,60.0,42.0,10.0,12.0,64.0,65.0,70.0,66.0,68.0
2000.0,34.0,175.0,70.0,b'Japan',66.0,66.0,68.0,52.0,44.0,64.0,44.0,66.0,52.0,61.0,61.0,64.0,69.0,78.0,73.0,62.0,70.0,66.0,65.0,5.0,14.0,12.0,6.0,7.0
1000.0,24.0,185.0,75.0,b'Denmark',66.0,71.0,28.0,22.0,63.0,63.0,16.0,39.0,32.0,24.0,58.0,53.0,55.0,49.0,59.0,62.0,61.0,67.0,64.0,11.0,14.0,10.0,10.0,11.0
5000.0,23.0,190.0,89.0,b'Germany',66.0,72.0,37.0,69.0,65.0,63.0,53.0,64.0,29.0,25.0,50.0,65.0,61.0,64.0,63.0,64.0,55.0,36.0,23.0,10.0,7.0,5.0,11.0,7.0
3000.0,27.0,180.0,74.0,b'Japan',66.0,68.0,32.0,26.0,68.0,60.0,41.0,48.0,35.0,30.0,52.0,53.0,63.0,77.0,59.0,64.0,63.0,66.0,63.0,10.0,6.0,6.0,5.0,14.0
3000.0,23.0,187.0,78.0,b'Japan',66.0,72.0,54.0,65.0,68.0,62.0,59.0,62.0,45.0,54.0,59.0,63.0,75.0,80.0,64.0,63.0,46.0,55.0,45.0,8.0,15.0,12.0,7.0,5.0
5000.0,22.0,182.0,64.0,b'England',66.0,73.0,63.0,60.0,54.0,68.0,52.0,65.0,58.0,61.0,66.0,66.0,75.0,71.0,81.0,61.0,83.0,62.0,59.0,12.0,12.0,14.0,8.0,6.0
500.0,31.0,177.0,75.0,b'Paraguay',66.0,66.0,55.0,49.0,47.0,67.0,35.0,65.0,42.0,46.0,40.0,57.0,70.0,70.0,65.0,62.0,66.0,68.0,65.0,11.0,13.0,8.0,6.0,10.0
950.0,22.0,178.0,66.0,b'Chile',66.0,72.0,66.0,48.0,58.0,63.0,36.0,59.0,63.0,33.0,59.0,62.0,72.0,71.0,70.0,59.0,70.0,66.0,64.0,14.0,12.0,6.0,8.0,10.0
2000.0,24.0,185.0,81.0,b'Portugal',66.0,71.0,33.0,24.0,64.0,61.0,30.0,49.0,37.0,34.0,61.0,60.0,65.0,68.0,62.0,60.0,60.0,62.0,63.0,13.0,7.0,14.0,5.0,7.0
15000.0,22.0,176.0,70.0,b'England',66.0,77.0,55.0,58.0,46.0,61.0,63.0,70.0,61.0,34.0,60.0,69.0,87.0,89.0,77.0,58.0,83.0,64.0,61.0,10.0,13.0,7.0,11.0,10.0
500.0,27.0,186.0,76.0,b'Uruguay',66.0,68.0,40.0,45.0,32.0,66.0,50.0,62.0,49.0,45.0,59.0,58.0,40.0,39.0,43.0,63.0,61.0,73.0,58.0,6.0,14.0,11.0,11.0,10.0
2000.0,28.0,185.0,74.0,b'Spain',66.0,68.0,40.0,24.0,65.0,62.0,32.0,39.0,36.0,46.0,60.0,58.0,57.0,54.0,52.0,59.0,51.0,67.0,66.0,8.0,14.0,14.0,15.0,6.0
2000.0,21.0,182.0,69.0,b'Scotland',66.0,76.0,64.0,61.0,49.0,62.0,59.0,64.0,39.0,32.0,57.0,65.0,81.0,81.0,61.0,59.0,76.0,47.0,43.0,6.0,15.0,7.0,8.0,5.0
10000.0,24.0,174.0,70.0,b'Italy',66.0,71.0,64.0,64.0,52.0,65.0,62.0,74.0,69.0,55.0,58.0,72.0,63.0,61.0,67.0,60.0,74.0,32.0,34.0,10.0,11.0,14.0,9.0,14.0
9000.0,22.0,191.0,82.0,b'England',66.0,75.0,45.0,51.0,61.0,71.0,48.0,65.0,51.0,43.0,65.0,68.0,64.0,65.0,63.0,68.0,61.0,66.0,65.0,8.0,8.0,11.0,13.0,8.0
2000.0,24.0,188.0,80.0,b'Gambia',66.0,73.0,44.0,40.0,65.0,57.0,41.0,55.0,45.0,38.0,60.0,56.0,72.0,76.0,61.0,62.0,63.0,64.0,62.0,8.0,8.0,9.0,15.0,8.0
3000.0,33.0,173.0,63.0,b'Romania',66.0,66.0,52.0,68.0,63.0,61.0,59.0,66.0,61.0,63.0,55.0,64.0,74.0,72.0,79.0,67.0,88.0,32.0,35.0,6.0,7.0,10.0,13.0,11.0
2000.0,23.0,188.0,78.0,b'Germany',66.0,73.0,41.0,38.0,62.0,65.0,27.0,52.0,34.0,40.0,64.0,65.0,66.0,65.0,64.0,58.0,58.0,66.0,63.0,14.0,11.0,7.0,6.0,7.0
3000.0,23.0,186.0,73.0,b'Argentina',66.0,71.0,45.0,44.0,63.0,70.0,30.0,58.0,46.0,55.0,61.0,69.0,50.0,59.0,56.0,58.0,53.0,67.0,62.0,12.0,8.0,6.0,11.0,7.0
5000.0,29.0,174.0,68.0,b'Brazil',66.0,66.0,63.0,49.0,62.0,63.0,44.0,59.0,44.0,45.0,46.0,61.0,86.0,79.0,72.0,67.0,76.0,57.0,54.0,18.0,15.0,10.0,14.0,15.0
6000.0,21.0,172.0,69.0,b'Brazil',66.0,66.0,58.0,65.0,40.0,66.0,53.0,72.0,66.0,62.0,51.0,71.0,72.0,70.0,73.0,64.0,81.0,35.0,30.0,13.0,10.0,18.0,17.0,12.0
2000.0,24.0,195.0,77.0,b'Senegal',66.0,73.0,10.0,8.0,10.0,27.0,8.0,13.0,11.0,12.0,22.0,11.0,24.0,36.0,37.0,58.0,26.0,14.0,10.0,74.0,65.0,60.0,56.0,69.0
1000.0,20.0,177.0,72.0,b'Norway',66.0,80.0,60.0,66.0,49.0,68.0,48.0,65.0,63.0,50.0,66.0,69.0,69.0,72.0,73.0,62.0,81.0,60.0,60.0,9.0,10.0,12.0,14.0,13.0
4000.0,27.0,186.0,79.0,b'Senegal',66.0,69.0,49.0,51.0,62.0,70.0,34.0,56.0,43.0,51.0,61.0,58.0,68.0,68.0,66.0,60.0,53.0,65.0,59.0,14.0,10.0,5.0,9.0,13.0
7000.0,25.0,175.0,70.0,b'Brazil',66.0,69.0,62.0,31.0,47.0,64.0,32.0,62.0,52.0,33.0,63.0,63.0,74.0,71.0,77.0,58.0,73.0,64.0,67.0,9.0,6.0,12.0,8.0,6.0
4000.0,25.0,185.0,70.0,b'Belgium',66.0,68.0,62.0,63.0,65.0,58.0,60.0,63.0,54.0,45.0,56.0,61.0,63.0,72.0,74.0,59.0,67.0,69.0,70.0,14.0,15.0,11.0,8.0,10.0
2000.0,25.0,182.0,71.0,b'Netherlands',66.0,70.0,63.0,41.0,44.0,66.0,53.0,62.0,71.0,65.0,64.0,71.0,66.0,64.0,75.0,70.0,64.0,64.0,59.0,10.0,9.0,9.0,6.0,12.0
4000.0,29.0,170.0,72.0,b'Germany',66.0,66.0,70.0,44.0,40.0,65.0,52.0,67.0,64.0,48.0,58.0,64.0,81.0,70.0,82.0,65.0,89.0,63.0,64.0,14.0,11.0,6.0,15.0,7.0
900.0,31.0,180.0,75.0,b'Chile',66.0,66.0,14.0,20.0,17.0,48.0,12.0,15.0,25.0,18.0,45.0,15.0,35.0,21.0,55.0,65.0,47.0,25.0,25.0,67.0,63.0,64.0,65.0,67.0
4000.0,25.0,188.0,84.0,b'Croatia',66.0,71.0,62.0,40.0,57.0,72.0,52.0,68.0,43.0,45.0,73.0,70.0,59.0,69.0,62.0,63.0,54.0,63.0,58.0,7.0,5.0,13.0,13.0,15.0
9000.0,22.0,188.0,80.0,b'Denmark',66.0,74.0,42.0,68.0,62.0,56.0,53.0,68.0,52.0,34.0,38.0,67.0,67.0,68.0,64.0,65.0,64.0,31.0,22.0,8.0,13.0,13.0,8.0,11.0
500.0,31.0,183.0,78.0,b'Uruguay',66.0,66.0,48.0,45.0,38.0,65.0,53.0,59.0,36.0,54.0,66.0,64.0,58.0,60.0,67.0,63.0,58.0,66.0,63.0,15.0,6.0,8.0,6.0,15.0
500.0,26.0,189.0,86.0,b'Serbia',66.0,68.0,38.0,69.0,66.0,62.0,51.0,64.0,50.0,41.0,36.0,74.0,67.0,63.0,61.0,60.0,47.0,15.0,15.0,5.0,7.0,10.0,7.0,11.0
8000.0,23.0,185.0,71.0,b'England',66.0,72.0,62.0,45.0,54.0,57.0,31.0,64.0,54.0,50.0,53.0,60.0,78.0,82.0,70.0,58.0,66.0,62.0,63.0,13.0,14.0,12.0,10.0,8.0
5000.0,23.0,185.0,72.0,b'England',66.0,74.0,11.0,9.0,16.0,38.0,7.0,21.0,11.0,10.0,42.0,32.0,54.0,58.0,66.0,58.0,60.0,11.0,16.0,70.0,58.0,68.0,62.0,71.0
4000.0,27.0,189.0,77.0,b'Tunisia',66.0,66.0,43.0,68.0,67.0,58.0,52.0,65.0,56.0,29.0,45.0,64.0,71.0,67.0,59.0,64.0,54.0,17.0,14.0,12.0,6.0,12.0,7.0,10.0
1000.0,25.0,178.0,72.0,b'Colombia',66.0,73.0,35.0,43.0,52.0,66.0,39.0,60.0,33.0,36.0,61.0,64.0,65.0,56.0,60.0,65.0,67.0,65.0,62.0,6.0,15.0,8.0,6.0,13.0
2000.0,21.0,181.0,76.0,b'Poland',66.0,72.0,44.0,55.0,57.0,66.0,31.0,59.0,55.0,37.0,63.0,66.0,69.0,70.0,72.0,60.0,75.0,66.0,60.0,15.0,12.0,11.0,10.0,10.0
2000.0,28.0,183.0,72.0,b'Italy',66.0,66.0,53.0,64.0,65.0,62.0,65.0,64.0,49.0,48.0,48.0,63.0,85.0,79.0,70.0,68.0,68.0,30.0,27.0,10.0,11.0,10.0,10.0,14.0
17000.0,22.0,188.0,73.0,b'Albania',66.0,74.0,39.0,69.0,63.0,57.0,66.0,65.0,60.0,39.0,41.0,69.0,73.0,80.0,64.0,57.0,67.0,16.0,21.0,6.0,9.0,8.0,11.0,10.0
3000.0,23.0,165.0,68.0,b'Sweden',66.0,73.0,62.0,56.0,39.0,61.0,53.0,69.0,65.0,62.0,50.0,67.0,83.0,79.0,79.0,60.0,87.0,25.0,24.0,8.0,14.0,12.0,7.0,12.0
2000.0,25.0,194.0,78.0,b'Belgium',66.0,69.0,14.0,16.0,14.0,37.0,19.0,25.0,22.0,22.0,40.0,23.0,34.0,38.0,51.0,63.0,29.0,22.0,10.0,67.0,63.0,62.0,65.0,68.0
2000.0,26.0,189.0,78.0,b'Portugal',66.0,66.0,63.0,51.0,56.0,67.0,54.0,69.0,56.0,41.0,61.0,71.0,59.0,53.0,58.0,70.0,51.0,67.0,65.0,9.0,14.0,6.0,5.0,12.0
5000.0,29.0,186.0,84.0,b'Tunisia',66.0,66.0,53.0,65.0,57.0,67.0,60.0,73.0,61.0,50.0,56.0,70.0,69.0,73.0,70.0,62.0,63.0,35.0,26.0,10.0,6.0,9.0,8.0,7.0
2000.0,24.0,190.0,82.0,b'Denmark',66.0,71.0,38.0,41.0,69.0,62.0,32.0,50.0,38.0,32.0,58.0,61.0,52.0,69.0,58.0,54.0,53.0,65.0,64.0,6.0,14.0,14.0,13.0,13.0
10000.0,25.0,195.0,76.0,b'Croatia',66.0,71.0,27.0,28.0,69.0,59.0,32.0,44.0,36.0,23.0,50.0,56.0,50.0,58.0,60.0,47.0,45.0,69.0,69.0,10.0,6.0,8.0,12.0,6.0
3000.0,24.0,197.0,92.0,b'England',66.0,69.0,32.0,26.0,65.0,58.0,37.0,36.0,32.0,36.0,55.0,56.0,45.0,50.0,49.0,61.0,34.0,64.0,63.0,6.0,6.0,11.0,13.0,8.0
8000.0,21.0,193.0,84.0,b'Germany',66.0,76.0,10.0,11.0,11.0,29.0,9.0,13.0,15.0,14.0,25.0,17.0,25.0,23.0,26.0,49.0,23.0,10.0,13.0,69.0,65.0,67.0,65.0,68.0
650.0,26.0,195.0,90.0,b'Colombia',66.0,69.0,10.0,9.0,14.0,17.0,8.0,9.0,13.0,14.0,23.0,17.0,22.0,23.0,22.0,62.0,23.0,11.0,13.0,67.0,63.0,63.0,61.0,70.0
5000.0,26.0,171.0,70.0,b'Austria',66.0,66.0,61.0,63.0,55.0,63.0,58.0,71.0,71.0,70.0,53.0,68.0,82.0,76.0,91.0,63.0,90.0,32.0,30.0,15.0,13.0,14.0,9.0,13.0
3000.0,24.0,176.0,76.0,b'England',66.0,72.0,53.0,56.0,43.0,69.0,51.0,68.0,49.0,47.0,66.0,67.0,79.0,77.0,81.0,62.0,72.0,61.0,60.0,6.0,6.0,5.0,11.0,15.0
2000.0,24.0,178.0,63.0,b'Sweden',66.0,70.0,66.0,41.0,36.0,64.0,31.0,63.0,65.0,52.0,65.0,65.0,78.0,82.0,76.0,56.0,71.0,62.0,61.0,11.0,11.0,8.0,14.0,7.0
8000.0,23.0,183.0,70.0,b'France',66.0,72.0,57.0,61.0,63.0,65.0,59.0,69.0,52.0,55.0,54.0,66.0,80.0,82.0,81.0,58.0,71.0,46.0,39.0,8.0,8.0,7.0,12.0,14.0
2000.0,22.0,179.0,79.0,b'France',66.0,72.0,56.0,46.0,65.0,66.0,37.0,56.0,46.0,43.0,60.0,70.0,58.0,64.0,68.0,57.0,77.0,66.0,66.0,9.0,10.0,9.0,13.0,7.0
7000.0,23.0,192.0,81.0,b'Turkey',66.0,74.0,11.0,8.0,12.0,33.0,5.0,7.0,12.0,13.0,34.0,16.0,36.0,35.0,48.0,61.0,27.0,12.0,13.0,67.0,63.0,60.0,63.0,68.0
3000.0,22.0,175.0,65.0,b'England',66.0,72.0,60.0,63.0,53.0,59.0,42.0,65.0,48.0,47.0,51.0,63.0,83.0,84.0,82.0,59.0,84.0,25.0,20.0,11.0,11.0,9.0,6.0,14.0
3000.0,23.0,168.0,75.0,b'England',66.0,73.0,53.0,55.0,37.0,68.0,46.0,67.0,56.0,52.0,67.0,65.0,72.0,69.0,92.0,61.0,90.0,61.0,56.0,10.0,13.0,9.0,11.0,8.0
3000.0,22.0,175.0,75.0,b'Sweden',66.0,73.0,52.0,64.0,56.0,58.0,55.0,74.0,51.0,39.0,48.0,68.0,90.0,86.0,78.0,65.0,78.0,17.0,20.0,8.0,11.0,12.0,11.0,11.0
6000.0,22.0,170.0,58.0,b'France',66.0,77.0,59.0,55.0,39.0,66.0,40.0,73.0,65.0,52.0,60.0,70.0,73.0,77.0,82.0,62.0,92.0,29.0,33.0,7.0,10.0,9.0,14.0,13.0
3000.0,22.0,187.0,83.0,b'Argentina',66.0,73.0,35.0,21.0,68.0,57.0,35.0,35.0,29.0,27.0,45.0,55.0,60.0,62.0,55.0,64.0,57.0,69.0,62.0,7.0,8.0,8.0,9.0,11.0
2000.0,24.0,185.0,80.0,b'Uruguay',66.0,73.0,58.0,29.0,64.0,59.0,29.0,51.0,49.0,34.0,58.0,58.0,66.0,66.0,63.0,57.0,55.0,70.0,69.0,6.0,10.0,8.0,13.0,10.0
3000.0,25.0,177.0,67.0,b'Netherlands',66.0,71.0,63.0,59.0,55.0,71.0,56.0,66.0,64.0,57.0,67.0,68.0,68.0,59.0,75.0,68.0,75.0,56.0,53.0,6.0,11.0,9.0,11.0,12.0
3000.0,23.0,178.0,73.0,b'England',66.0,73.0,53.0,55.0,57.0,68.0,50.0,64.0,48.0,45.0,66.0,66.0,68.0,65.0,77.0,64.0,69.0,68.0,63.0,9.0,12.0,10.0,7.0,12.0
10000.0,22.0,189.0,69.0,b'England',66.0,74.0,55.0,28.0,64.0,60.0,27.0,56.0,25.0,23.0,54.0,63.0,73.0,76.0,60.0,64.0,56.0,67.0,67.0,13.0,6.0,12.0,9.0,12.0
11000.0,22.0,175.0,67.0,b'England',66.0,74.0,46.0,60.0,56.0,72.0,47.0,62.0,58.0,65.0,67.0,67.0,69.0,71.0,67.0,66.0,78.0,59.0,62.0,11.0,12.0,6.0,14.0,9.0
500.0,29.0,185.0,70.0,b'Ecuador',66.0,67.0,48.0,24.0,65.0,62.0,22.0,23.0,24.0,26.0,52.0,33.0,48.0,40.0,50.0,63.0,70.0,70.0,68.0,13.0,9.0,6.0,11.0,9.0
4000.0,23.0,176.0,70.0,b'Argentina',66.0,72.0,55.0,64.0,61.0,65.0,59.0,70.0,72.0,66.0,64.0,71.0,82.0,83.0,86.0,60.0,71.0,24.0,23.0,7.0,9.0,15.0,7.0,15.0
5000.0,27.0,185.0,73.0,b'Bosnia and Herzegovina',66.0,68.0,59.0,41.0,66.0,63.0,33.0,38.0,40.0,42.0,66.0,47.0,60.0,59.0,54.0,63.0,55.0,70.0,68.0,6.0,13.0,6.0,12.0,11.0
5000.0,21.0,187.0,73.0,b'Italy',66.0,79.0,13.0,5.0,20.0,36.0,17.0,21.0,15.0,19.0,26.0,23.0,45.0,37.0,57.0,47.0,33.0,20.0,13.0,68.0,68.0,59.0,62.0,72.0
7000.0,23.0,186.0,75.0,b'Serbia',66.0,73.0,68.0,26.0,44.0,59.0,38.0,65.0,44.0,31.0,41.0,66.0,76.0,75.0,58.0,64.0,71.0,67.0,56.0,11.0,12.0,11.0,9.0,6.0
500.0,25.0,186.0,79.0,b'Argentina',66.0,67.0,30.0,28.0,68.0,65.0,25.0,30.0,28.0,30.0,63.0,60.0,55.0,65.0,56.0,66.0,55.0,70.0,67.0,7.0,9.0,6.0,12.0,15.0
2000.0,22.0,175.0,68.0,b'United States',66.0,74.0,52.0,27.0,54.0,63.0,30.0,64.0,36.0,37.0,54.0,63.0,70.0,70.0,76.0,65.0,88.0,64.0,64.0,9.0,6.0,9.0,9.0,11.0
6000.0,23.0,179.0,69.0,b'Belgium',66.0,71.0,71.0,58.0,59.0,66.0,66.0,67.0,62.0,58.0,59.0,68.0,75.0,79.0,76.0,63.0,70.0,63.0,57.0,14.0,7.0,9.0,12.0,11.0
6000.0,24.0,188.0,85.0,b'Belgium',66.0,72.0,68.0,21.0,65.0,68.0,22.0,60.0,26.0,27.0,63.0,64.0,60.0,66.0,64.0,62.0,62.0,69.0,70.0,5.0,14.0,9.0,10.0,8.0
1000.0,29.0,192.0,88.0,b'Norway',66.0,66.0,46.0,33.0,61.0,64.0,21.0,55.0,44.0,25.0,59.0,59.0,36.0,38.0,50.0,64.0,35.0,65.0,62.0,9.0,12.0,5.0,7.0,7.0
2000.0,24.0,174.0,68.0,b'Argentina',66.0,69.0,54.0,68.0,57.0,65.0,46.0,71.0,39.0,33.0,39.0,64.0,79.0,80.0,76.0,58.0,76.0,14.0,14.0,12.0,6.0,6.0,10.0,8.0
4000.0,23.0,190.0,85.0,b'France',66.0,73.0,31.0,66.0,71.0,58.0,59.0,62.0,56.0,51.0,37.0,65.0,50.0,63.0,54.0,66.0,40.0,26.0,24.0,14.0,13.0,12.0,12.0,11.0
5000.0,26.0,176.0,72.0,b'Germany',66.0,68.0,51.0,32.0,41.0,64.0,27.0,58.0,38.0,36.0,54.0,63.0,79.0,77.0,77.0,63.0,83.0,68.0,68.0,15.0,10.0,12.0,10.0,5.0
3000.0,22.0,183.0,68.0,b'Spain',66.0,76.0,63.0,64.0,58.0,62.0,59.0,65.0,54.0,52.0,60.0,66.0,73.0,72.0,72.0,63.0,62.0,29.0,21.0,13.0,12.0,6.0,6.0,11.0
4000.0,23.0,180.0,69.0,b'Iceland',66.0,73.0,61.0,61.0,51.0,66.0,51.0,65.0,57.0,48.0,61.0,69.0,88.0,86.0,80.0,65.0,66.0,66.0,56.0,14.0,14.0,6.0,13.0,12.0
5000.0,23.0,182.0,78.0,b'Spain',66.0,75.0,45.0,35.0,66.0,67.0,23.0,29.0,35.0,48.0,59.0,62.0,53.0,49.0,57.0,60.0,54.0,70.0,65.0,7.0,12.0,5.0,8.0,5.0
3000.0,25.0,181.0,76.0,b'Romania',66.0,71.0,23.0,15.0,13.0,25.0,18.0,16.0,14.0,11.0,14.0,17.0,32.0,26.0,31.0,59.0,45.0,13.0,14.0,65.0,64.0,70.0,67.0,68.0
500.0,32.0,180.0,76.0,b'Argentina',66.0,66.0,58.0,72.0,67.0,60.0,58.0,55.0,38.0,33.0,40.0,60.0,66.0,71.0,68.0,66.0,74.0,11.0,17.0,6.0,12.0,8.0,12.0,6.0
3000.0,24.0,174.0,65.0,b'Korea Republic',66.0,70.0,62.0,54.0,45.0,66.0,42.0,68.0,63.0,55.0,60.0,67.0,73.0,80.0,78.0,66.0,62.0,39.0,38.0,5.0,7.0,6.0,13.0,8.0
5000.0,23.0,175.0,68.0,b'France',66.0,71.0,58.0,61.0,40.0,72.0,59.0,67.0,67.0,74.0,71.0,72.0,65.0,67.0,67.0,59.0,74.0,39.0,31.0,7.0,9.0,14.0,10.0,10.0
2000.0,21.0,190.0,70.0,b'England',66.0,75.0,12.0,9.0,11.0,28.0,6.0,8.0,11.0,11.0,23.0,17.0,28.0,33.0,35.0,64.0,21.0,14.0,13.0,67.0,62.0,64.0,64.0,67.0
6000.0,26.0,178.0,72.0,b'Germany',66.0,68.0,67.0,63.0,58.0,69.0,58.0,68.0,71.0,73.0,65.0,69.0,64.0,61.0,70.0,63.0,66.0,61.0,56.0,5.0,13.0,12.0,12.0,11.0
2000.0,26.0,183.0,79.0,b'United States',66.0,66.0,59.0,24.0,54.0,59.0,21.0,60.0,56.0,18.0,57.0,54.0,76.0,80.0,68.0,60.0,58.0,64.0,62.0,14.0,12.0,12.0,11.0,7.0
10000.0,21.0,173.0,70.0,b'England',66.0,78.0,57.0,59.0,44.0,60.0,49.0,70.0,55.0,37.0,46.0,65.0,87.0,85.0,84.0,62.0,79.0,34.0,27.0,9.0,6.0,8.0,12.0,6.0
1000.0,31.0,180.0,75.0,b'Japan',66.0,66.0,39.0,53.0,58.0,67.0,53.0,54.0,46.0,39.0,61.0,58.0,57.0,63.0,64.0,63.0,63.0,66.0,59.0,5.0,12.0,11.0,9.0,13.0
5000.0,22.0,172.0,55.0,b'Mexico',66.0,78.0,65.0,58.0,41.0,69.0,56.0,71.0,50.0,41.0,60.0,62.0,66.0,71.0,83.0,63.0,87.0,32.0,30.0,6.0,10.0,10.0,9.0,12.0
3000.0,28.0,182.0,77.0,b'Sweden',66.0,66.0,58.0,60.0,62.0,65.0,41.0,64.0,57.0,47.0,59.0,68.0,70.0,68.0,75.0,66.0,72.0,63.0,60.0,9.0,6.0,6.0,12.0,13.0
2000.0,23.0,189.0,75.0,b'Senegal',66.0,73.0,25.0,68.0,72.0,46.0,53.0,67.0,53.0,41.0,33.0,64.0,80.0,86.0,67.0,52.0,56.0,23.0,19.0,12.0,9.0,10.0,8.0,9.0
2000.0,29.0,189.0,85.0,b'Bosnia and Herzegovina',66.0,67.0,47.0,23.0,68.0,58.0,30.0,61.0,31.0,30.0,49.0,53.0,73.0,74.0,47.0,55.0,46.0,66.0,64.0,7.0,15.0,14.0,10.0,6.0
2000.0,24.0,195.0,89.0,b'Croatia',66.0,67.0,38.0,30.0,72.0,54.0,34.0,39.0,35.0,37.0,43.0,46.0,51.0,46.0,35.0,63.0,52.0,67.0,66.0,11.0,10.0,9.0,7.0,9.0
3000.0,21.0,174.0,69.0,b'England',66.0,75.0,60.0,64.0,51.0,66.0,62.0,67.0,65.0,64.0,65.0,66.0,82.0,80.0,88.0,64.0,83.0,59.0,53.0,7.0,11.0,5.0,12.0,6.0
10000.0,26.0,171.0,67.0,b'Saudi Arabia',66.0,66.0,64.0,62.0,40.0,63.0,48.0,66.0,66.0,51.0,51.0,66.0,86.0,76.0,80.0,60.0,82.0,25.0,24.0,12.0,14.0,9.0,9.0,14.0
9000.0,21.0,191.0,83.0,b'Portugal',66.0,78.0,14.0,8.0,10.0,32.0,9.0,9.0,11.0,13.0,29.0,15.0,54.0,50.0,30.0,61.0,33.0,10.0,11.0,67.0,63.0,65.0,63.0,70.0
4000.0,21.0,181.0,70.0,b'France',66.0,76.0,52.0,65.0,59.0,61.0,59.0,72.0,51.0,45.0,50.0,68.0,83.0,82.0,76.0,68.0,66.0,17.0,14.0,6.0,10.0,7.0,7.0,8.0
2000.0,28.0,180.0,72.0,b'Japan',66.0,66.0,63.0,66.0,52.0,68.0,57.0,69.0,63.0,61.0,64.0,71.0,62.0,69.0,69.0,63.0,64.0,59.0,54.0,10.0,13.0,7.0,8.0,10.0
2000.0,31.0,166.0,59.0,b'Japan',66.0,66.0,63.0,60.0,45.0,71.0,64.0,64.0,54.0,58.0,66.0,67.0,61.0,46.0,77.0,62.0,89.0,65.0,62.0,9.0,8.0,13.0,14.0,9.0
3000.0,28.0,181.0,70.0,b'Japan',66.0,66.0,63.0,67.0,60.0,65.0,65.0,65.0,61.0,67.0,62.0,64.0,69.0,68.0,74.0,63.0,64.0,57.0,53.0,10.0,5.0,14.0,10.0,10.0
